FMRIF?,Searched PI,Type,Source Title,Title,Authors (scrambled),Date,DOI,PubMed ID,Scopus ID,EID,Cited-By Count,Abstract Link,Scopus Link,Cited-By Link,Funding Agency,Page Range
,Stringaris,Article,Cerebral Cortex,Altered Sex Chromosome Dosage Induces Coordinated Shifts in Cortical Anatomy and Anatomical Covariance,Jakob Seidlitz;Jonathan D. Blumenthal;Siyuan Liu;Armin Raznahan;Liv S. Clasen;Aaron Alexander-Bloch;Anastasia Xenophontos;Jay N. Giedd,2020-04-14,10.1093/cercor/bhz235,31828307,85083913416,2-s2.0-85083913416,3,https://api.elsevier.com/content/abstract/scopus_id/85083913416,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083913416&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083913416&origin=inward,,2215-2228
,Stringaris,Editorial,Neurology,In defense of the AAN position on lawful physician-hastened death,Robert M. Pascuzzi;Richard J. Bonnie;Julie A. Kurek;Michael A. Williams;Justin A. Sattin;James A. Russell;Matthew Kirschen;William D. Graf;Daniel G. Larriviere;Leon G. Epstein;Zachary Simmons;Lynne Taylor;Matthew Rizzo;Robin Conwit,2020-04-14,10.1212/WNL.0000000000009237,32179699,85085040486,2-s2.0-85085040486,0,https://api.elsevier.com/content/abstract/scopus_id/85085040486,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085040486&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085040486&origin=inward,,641-643
,Stringaris,Review,Journal of Child Psychology and Psychiatry and Allied Disciplines,Annual Research Review: Defining and treating pediatric treatment-resistant depression,Michael H. Bloch;David A. Brent;Jennifer B. Dwyer;Argyris Stringaris,2020-03-01,10.1111/jcpp.13202,32020643,85079068611,2-s2.0-85079068611,1,https://api.elsevier.com/content/abstract/scopus_id/85079068611,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079068611&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079068611&origin=inward,AFSP,312-332
,Stringaris,Article,Neuropsychopharmacology,Association between irritability and suicidal ideation in three clinical trials of adults with major depressive disorder,Abu Minhajuddin;Katharina Kircanski;Madhukar Trivedi;Cherise Chin Fatt;Manish K. Jha;Ellen Leibenluft;Argyris Stringaris,2020-01-01,10.1038/s41386-020-0769-x,,85087856134,2-s2.0-85087856134,0,https://api.elsevier.com/content/abstract/scopus_id/85087856134,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087856134&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087856134&origin=inward,,
,Stringaris,Article,Behavior Therapy,The Clinician Affective Reactivity Index: Validity and Reliability of a Clinician-Rated Assessment of Irritability,Michal Clayton;Melissa A. Brotman;Katharina Kircanski;Sofia I. Cardenas;Kenneth E. Towbin;Courtney Agorsor;Daniel S. Pine;Ellen Leibenluft;Hong Bui;Simone P. Haller;Argyris Stringaris,2020-01-01,10.1016/j.beth.2019.10.005,32138938,85077980964,2-s2.0-85077980964,0,https://api.elsevier.com/content/abstract/scopus_id/85077980964,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85077980964&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077980964&origin=inward,NIMH,
,Stringaris,Article,Journal of Abnormal Child Psychology,The Role of Paternal Accommodation of Paediatric OCD Symptoms: Patterns and Implications for Treatment Outcomes,Benedetta Monzani;David Mataix-Cols;Cynthia Turner;Isobel Heyman;Georgina Krebs;Caroline Stokes;Pablo Vidal-Ribas;Argyris Stringaris,2020-01-01,10.1007/s10802-020-00678-9,,85088107056,2-s2.0-85088107056,0,https://api.elsevier.com/content/abstract/scopus_id/85088107056,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088107056&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85088107056&origin=inward,NIH,
,Stringaris,Article,Molecular Psychiatry,Linked patterns of biological and environmental covariation with brain structure in adolescence: a population-based longitudinal study,Corinna Insensee;Marie Laure Paillère Martinot;Luise Poustka;Amirhossein Modabbernia;Alex Ing;Gaelle E. Doucet;Hugh Garavan;Herta Flor;Betteke M. van Noort;Sabina Millenet;Bernd Ittermann;Sophia Frangou;Michael N. Smolka;Robert Whelan;Antoine Grigis;Dimitri Papadopoulos Orfanos;Jani Penttilä;Henrik Walter;Penny Gowland;Yvonne Grimmer;Jean Luc Martinot;Abraham Reichenberg;Erin Burke Quinlan;Tobias Banaschewski;Tomáš Paus;Sylvane Desrivières;Gunter Schumann;Gareth J. Barker;Juliane H. Fröhner;Andreas Heinz;Dominik A. Moser;Frauke Nees;Argyris Stringaris;Eric Artiges;Arun L.W. Bokde;Andreas Becker,2020-01-01,10.1038/s41380-020-0757-x,32444868,85085341287,2-s2.0-85085341287,0,https://api.elsevier.com/content/abstract/scopus_id/85085341287,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085341287&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085341287&origin=inward,Inserm,
,Stringaris,Article,Biological Psychiatry,Schizotypy-Related Magnetization of Cortex in Healthy Adolescence Is Colocated With Expression of Schizophrenia-Related Genes,Peter B. Jones;Umar Toseeb;Kalia Cleridou;Junaid Bhatti;Ayesha Alrumaithi;Aislinn Bowler;Kirstie Whitaker;Alexandra Hopkins;Pasco Fearon;Tobias Hauser;Emma Davies;Peter Fonagy;Rogier Kievit;Michelle St Clair;Ciara O'Donnell;Sarah Birt;Barry Widmer;Edward Bullmore;Hina Dadabhoy;Becky Inkster;Ashlyn Firkins;Harriet Mills;Rafael Romero-Garcia;Kirstie J. Whitaker;Cinly Ooi;Jenny Scott;Anne Laura van Harmelen;Sara Pantaleone;John Suckling;Christina Maurice;Sarah E. Morgan;Jessica Memarzia;Danae Kokorikou;Janchai King;Michael Moutoussis;Elizabeth Harding;Matilde Vaghi;Jakob Seidlitz;Ian Goodyer;Edward T. Bullmore;Gita Prabhu;Raymond J. Dolan;Laura Villis;Sharon Neufeld;Daniel Isaacs;Peter Jones;Cleo McIntosh;Petra E. Vértes;Raymond Dolan;Sian Granville;Ian M. Goodyer,2020-01-01,10.1016/j.biopsych.2019.12.005,32029217,85078843287,2-s2.0-85078843287,1,https://api.elsevier.com/content/abstract/scopus_id/85078843287,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078843287&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078843287&origin=inward,WT,
,Stringaris,Editorial,Journal of Child Psychology and Psychiatry and Allied Disciplines,Editorial: Are computers going to take over: implications of machine learning and computational psychiatry for trainees and practising clinicians,Argyris Stringaris,2019-12-01,10.1111/jcpp.13168,31724195,85074959312,2-s2.0-85074959312,1,https://api.elsevier.com/content/abstract/scopus_id/85074959312,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074959312&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074959312&origin=inward,,1251-1253
,Stringaris,Article,Muscle &amp; nerve,Thank you to our reviewers,Zachary Simmons,2019-12-01,10.1002/mus.26285,31729058,85075086064,2-s2.0-85075086064,0,https://api.elsevier.com/content/abstract/scopus_id/85075086064,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075086064&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85075086064&origin=inward,,816-818
,Stringaris,Article,Nature Human Behaviour,Identification of neurobehavioural symptom groups based on shared brain mechanisms,Ole A. Andreassen;Philipp G. Sämann;Marie Laure Paillère Martinot;Betteke van Noort;Luise Poustka;Edward D. Barker;Philip A. Spechler;Alex Ing;Thomas Wolfers;Tahmine Fadai;Hugh Garavan;Herta Flor;Andreas Meyer-Lindenberg;Congying Chu;Tianye Jia;Sabina Millenet;Bernd Ittermann;Michael N. Smolka;Patricia Conrod;Robert Whelan;Andre Marquand;Hervé Lemaitre;Dimitri Papadopoulos Orfanos;Jani Penttilä;Vincent Frouin;Penny Gowland;Yvonne Grimmer;Jean Luc Martinot;Henrik Walter;Jan Buitelaar;Elisabeth Binder;Trevor W. Robbins;Ingrid Agartz;Uli Bromberg;Gabriel Robert;Erin Burke Quinlan;Tobias Banaschewski;Francesca Biondo;Nicole Tay;Christian Büchel;Sylvane Desrivières;Gunter Schumann;Andreas Heinz;Ilya M. Veer;John Ashburner;Frauke Nees;Argyris Stringaris;Viola Kappel;Maren Struve;Arun L.W. Bokde,2019-12-01,10.1038/s41562-019-0738-8,31591521,85076447002,2-s2.0-85076447002,4,https://api.elsevier.com/content/abstract/scopus_id/85076447002,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076447002&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076447002&origin=inward,BMBF,1306-1318
,Stringaris,Article,Translational Psychiatry,"Disentangling polygenic associations between attention-deficit/hyperactivity disorder, educational attainment, literacy and language",Marianne Giørtz Pedersen;Stephan Ripke;Esben Agerbo;Merete Nordentoft;Julian Maller;Christine S. Hansen;Ole Mors;Timothy Poterba;Anders D. Børglum;Chin Yang Shapland;Søren Dalsgaard;Ditte Demontis;Rich Belliveau;Daniel P. Howrigan;Manuel Mattheisen;Thomas Damm Als;Kimberly Chambert;Raymond K. Walters;Jennifer Moran;Mark J. Daly;Stephen Burgess;Alicia R. Martin;Ashley Dumont;Joanna Martin;Jakob Grove;Marie Bækved-Hansen;Jacqueline Goldstein;Hailiang Huang;Benjamin M. Neale;Elise B. Robinson;Christine Stevens;Mads V. Hollegaard;Patrick Turley;Stephen V. Faraone;Mads Engel Hauberg;Duncan S. Palmer;Aysu Okbay;George Davey Smith;F. Kyle Satterstrom;Felecia Cerrato;Preben Bo Mortensen;Jesper Buchhave Poulsen;Beate St Pourcain;Evie Stergiakouli;David M. Hougaard;Jonas Bybjerg-Grauholm;Jonatan Pallesen;Carsten Bøcker Pedersen;Thomas Werge;Philip S. Dale;Claire Churchhouse;Simon E. Fisher;Ellen Verhoef,2019-12-01,10.1038/s41398-018-0324-2,30679418,85060519969,2-s2.0-85060519969,3,https://api.elsevier.com/content/abstract/scopus_id/85060519969,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060519969&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060519969&origin=inward,WT,
,Stringaris,Article,Scientific Reports,Brain-behaviour modes of covariation in healthy and clinically depressed young people,Peter B. Jones;Umar Toseeb;Kalia Cleridou;Junaid Bhatti;Ayesha Alrumaithi;Aislinn Bowler;Manfred G. Kitzbichler;Kirstie Whitaker;Ciara O’Donnell;Alexandra Hopkins;Pasco Fearon;Matilde M. Vaghi;Tobias Hauser;Emma Davies;Peter Fonagy;Rogier Kievit;Rick A. Adams;Michelle St Clair;Sarah Birt;Barry Widmer;Hina Dadabhoy;Becky Inkster;Maria J. Rosa;Ashlyn Firkins;Harriet Mills;Rafael Romero-Garcia;Cinly Ooi;Jenny Scott;Anne Laura van Harmelen;Sara Pantaleone;František Váša;John Suckling;Agoston Mihalik;Christina Maurice;Raymond Dolan;Jessica Memarzia;Danae Kokorikou;Janchai King;Liana Portugal;Michael Moutoussis;Janaina Mourão-Miranda;Elizabeth Harding;Edward T. Bullmore;Laura Villis;Daniel Isaacs;Sharon Neufeld;Cleo McIntosh;Petra E. Vértes;Fabio S. Ferreira;Gita Prabhu;Joao M. Monteiro;Sian Granville;Ian M. Goodyer;Gabriel Ziegler,2019-12-01,10.1038/s41598-019-47277-3,31395894,85070600382,2-s2.0-85070600382,5,https://api.elsevier.com/content/abstract/scopus_id/85070600382,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070600382&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070600382&origin=inward,CLAHRC GM,
,Stringaris,Article,Scientific Reports,Perceptual and conceptual processing of visual objects across the adult lifespan,Cheryl Dias;David Troy;Anna McCarrey;Gillian Amery;Alison McMinn;Liana Amunts;Lauren Bates;Marie Dixon;Tim Dalgleish;Diane Rowland;Andrew Gadie;Rafael Henriques;Frances Johnson;Hayley Fisher;Thea Kavanagh-Williamson;John Sargeant;William D. Marslen-Wilson;Adarsh Grewal;Kim Norman;Tracy Thompson;Carol Brayne;Meredith Shafto;Rogier Kievit;Magdalena Kwasniewska;Aldabra Stoddart;Marta Correia;Fiona Roby;Tibor Auer;Lu Gao;Jason R. Taylor;Simon Davis;Andrew Hilton;Karen Campbell;Emma Green;John Duncan;Richard N. Henson;Fiona E. Matthews;Jodie Allen;Cheryl Stone;James B. Rowe;Lorraine K. Tyler;David Samu;Anne Barcroft;Joanne Mitchell;Sofia Gerbase;Geoff Hale;Anna Goulding;Amanda Castle;Stanimira Georgieva;Teresa Cheung;Beth Parkin;Jonathan Dowrick;Melissa Fair;Rhodri Cusack;Janna van Belle;Claire Hanley;Edward T. Bullmore;Andrew C. Calder;Abdur Mustafa;Patricia Johnston;Laura Villis;Sharon Erzinçlioglu;Nitin Williams;Kamen A. Tsvetanov;Tina Emery;Beth Stevens;Jessica Penrose;Rose Bruffaerts;Matthias Treder;Ozlem Yazlik;Dan Barnes;Jaya Hillman;Alex Clarke;Maggie Squire;Linda Geerligs;Darren Price,2019-12-01,10.1038/s41598-019-50254-5,31551468,85072600494,2-s2.0-85072600494,2,https://api.elsevier.com/content/abstract/scopus_id/85072600494,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072600494&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072600494&origin=inward,BBSRC,
,Stringaris,Article,Nature Communications,International meta-analysis of PTSD genome-wide association studies identifies sex- and ancestry-specific genetic risk loci,Murray B. Stein;Bekh Bradley;Paul A. Arbisi;Jessica Maples-Keller;Anders M. Dale;Mark J. Daly;Joel Gelernter;Eric Otto Johnson;Daniel F. Levey;Shareefa Dalvie;Allison C. Provost;David Forbes;Lauren A.M. Lebois;Norah C. Feeny;Charles Marmar;Laramie E. Duncan;Michael J. Lyons;Charles Gillespie;Anthony P. King;Mark W. Logue;Jonas Bybjerg-Grauholm;Richard A. Bryant;Scott D. Gordon;Aferdita Goci Uka;Ian Jones;Dewleen G. Baker;Marie Bækvad-Hansen;Megan Brashear;Torsten Klengel;Carol E. Franz;Tanja Jovanovic;Karen Inge Karstoft;David Michael Hougaard;Dragan Babić;Guia Guffanti;Adriana Lori;Xue Jun Qin;Gerome Breen;Elbert Geuze;Jonathan I. Bisson;Adam X. Maihofer;Henry R. Kranzler;Michelle F. Dennis;Søren B. Andersen;Douglas L. Delahanty;Katharina Domschke;Jürgen Deckert;Bruce R. Lawford;Alexandra Evans;Allison E. Aiello;Ole A. Andreassen;Miro Jakovljevic;Sarah D. Linnstaedt;Seth G. Disner;Elizabeth A. Bolger;Ananda B. Amstadter;Bozo Lugonja;Janine D. Flory;Andrew Ratanatharathorn;William S. Kremen;Laura J. Bierut;Supriya Harnal;Catrin E. Lewis;Katy Torres;Michael A. Hauser;Jonathan R.I. Coleman;Renato Polimanti;Alma Dzubur-Kulenovic;Angela C. Bustamante;Elizabeth G. Atkinson;Joseph R. Calabrese;Andrew C. Heath;Sian M.J. Hemmings;José M. Caldas- de- Almeida;Caroline M. Nievergelt;Ronald C. Kessler;Jurjen J. Luykx;Christopher R. Erbes;Rasha Hammamieh;Anders D. Børglum;Melanie E. Garrett;Nathan A. Kimbrel;Nastassja Koen;Chia Yen Chen;Lindsay A. Farrer;Bizu Gelaye;Alicia R. Martin;Marti Jett;Lynn M. Almli;Angela G. Junglen;Nikolaos P. Daskalakis;Jean C. Beckham;Allison E. Ashley-Koch;S. Bryn Austin;Milissa L. Kaufman;Alaptagin Khan;Esmina Avdibegovic;Karmel W. Choi;Sandro Galea;Marco P. Boks,2019-12-01,10.1038/s41467-019-12576-w,31594949,85073062147,2-s2.0-85073062147,18,https://api.elsevier.com/content/abstract/scopus_id/85073062147,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073062147&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073062147&origin=inward,AAL,
,Stringaris,Review,Zeitschrift fur Kinder- und Jugendpsychiatrie und Psychotherapie,Reward processing in adolescent depression across neuroimaging modalities: A review,Georgia O’Callaghan;Argyris Stringaris,2019-11-01,10.1024/1422-4917/a000663,30957688,85074676470,2-s2.0-85074676470,2,https://api.elsevier.com/content/abstract/scopus_id/85074676470,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074676470&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074676470&origin=inward,NIMH,535-541
,Stringaris,Letter,European Journal of Human Genetics,Response to “Newborn dried blood spot samples in Denmark: the hidden figures of secondary use and research participation”,Jonas Bybjerg-Grauholm;David Michael Hougaard;Michael Christiansen;Bent Nørgaard-Pedersen,2019-11-01,10.1038/s41431-019-0437-y,31253879,85068145801,2-s2.0-85068145801,1,https://api.elsevier.com/content/abstract/scopus_id/85068145801,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068145801&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068145801&origin=inward,,1625-1627
,Stringaris,Article,Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,Bidirectional Associations Between Stress and Reward Processing in Children and Adolescents: A Longitudinal Neuroimaging Study,Anita Harrewijn;Nathan A. Fox;Aria D. Vitale;Hanna Keren;Daniel S. Pine;Brenda Benson;Pablo Vidal-Ribas;Argyris Stringaris,2019-10-01,10.1016/j.bpsc.2019.05.012,31324591,85072598688,2-s2.0-85072598688,2,https://api.elsevier.com/content/abstract/scopus_id/85072598688,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072598688&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072598688&origin=inward,NIMH,893-901
,Stringaris,Article,Frontiers in Psychiatry,Promotion of Wellbeing for Children of Parents With Mental Illness: A Model Protocol for Research and Intervention,Giulia Signorini;Camilla Lauritzen;Charlotte Reedtz;Richard Musil;Thomas Schulze;Philippe Conus;Michael Berk;Geneviève Piché;Giovanni de Girolamo;Allan H. Young;Therese van Amelsvoort;Floor van Santvoort;Karin van Doesum;Argyris Stringaris,2019-09-06,10.3389/fpsyt.2019.00606,,85072828438,2-s2.0-85072828438,1,https://api.elsevier.com/content/abstract/scopus_id/85072828438,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072828438&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072828438&origin=inward,UiT,
,Stringaris,Article,Assessment,Extending the Construct Network of Trait Disinhibition to the Neuroimaging Domain: Validation of a Bridging Scale for Use in the European IMAGEN Project,Marie Laure Paillère Martinot;Betteke van Noort;Luise Poustka;Hugh Garavan;Tahmine Fadai;Herta Flor;Bernd Ittermann;Jens Foell;Michael N. Smolka;Laura E. Drislane;Robert Whelan;Patricia Conrod;Dimitri Papadopoulos Orfanos;James R. Yancey;Vincent Frouin;Penny Gowland;Jean Luc Martinot;Henrik Walter;Yvonne Grimmer;Erin Burke Quinlan;Uli Bromberg;Tobias Banaschewski;Christian Büchel;Sylvane Desrivières;Gunter Schumann;Andreas Heinz;Juliane H. Fröhner;Frauke Nees;Christopher J. Patrick;Argyris Stringaris;Maren Struve;Sarah J. Brislin;Arun L.W. Bokde;Angela Heinrich,2019-06-01,10.1177/1073191118759748,29557190,85044347238,2-s2.0-85044347238,6,https://api.elsevier.com/content/abstract/scopus_id/85044347238,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044347238&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044347238&origin=inward,Inserm,567-581
,Stringaris,Article,Alzheimer's and Dementia,Inflammatory biomarkers in Alzheimer's disease plasma,Naghmeh Nikkheslat;Iwona Kłoszewska;Gayle Wittenberg;Anna McLaughlin;Pieter Jelle Visser;Stephanie Vos;Caroline O'Hagan;Gwendoline Peyratout;Karen Randall;Isabelle Bos;Edward T. Bullmore;Alberto Lleó;H. W.G.M. Boddeke;Linda J. Pointon;Federico Turkheimer;Wayne C. Drevets;Marta M. Correia;Jeffrey S. Nye;Hikka Soininen;Anna L. Crofts;Patrizia Mecocci;Lutz Frölich;Phil Murphy;Nicole Mariani;Rik Vandenberghe;Angharad R. Morgan;Olivier Blin;Christine A. Parker;Silvey Gabel;Isabel Sala;Jai Patel;Murray Sutherland;Ciara O'Donnell;Carmine M. Pariante;Mikel Tainta-Cuezva;Catherine Deith;Caitlin Hastings;Annamaria Cattaneo;Valeria Mondelli;Karen Meersmans;Peter Johannsen;Maria Nettis;Hartmuth Kolb;Diana Cash;Lars Bertram;Julius Popp;Peter St George Hyslop;John Isaac;Guy B. Williams;Junaid Bhatti;Mary Ellen Lynall;Paul Scouller;Alison McColl;B. Paul Morgan;Frederik Barkhof;Shahid Khan;John McClean;José Luis Molinuevo;Claire A. Leckey;Samuel Touchard;Giovanni Frisoni;Andrew McPherson;John Kemp;Christina Maurice;Philip Scheltens;Henrik Zetterberg;Petra Vertes;Simon Lovestone;Samuel J. Chamberlain;Declan Jones;Johannes Streffer;Lorinda Turner;Jonathan Cavanagh;Anindya Bhattacharya;Claire Leckey;Anders Wallin;Clare Knight;Manfred G. Kitzbichler;Jill C. Richardson;Valerija Dobricic;Hannah Sheridan;Jill Richardson;Andrew C. Foster;Alejo J. Nevado-Holgado;Heidi Byrom;Cristina Legido-Quigley;Sarah Westwood;Peter de Boer;Sebastiaan Engelborghs;Petronella Kettunen;Pablo Martinez-Lage;Nick Carruthers;Gareth J. Barker;Charlotte Teunissen;Scott Farmer;Lars Olof Wahlund;Amber Dickinson;Magda Tsolaki;Barry Widmer;Antony Gee,2019-06-01,10.1016/j.jalz.2019.03.007,31047856,85064805360,2-s2.0-85064805360,16,https://api.elsevier.com/content/abstract/scopus_id/85064805360,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85064805360&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85064805360&origin=inward,WT,776-787
