Title,PI,Authors,Date,Cited-By Count,Source Title,Page Range,DOI,PubMed ID,Scopus ID,EID,Type,Funding Agency,Abstract Link,Scopus Link,Cited-By Link
N-acetyl-aspartyl-glutamate detection in the human brain at 7 tesla by echo time optimization and improved wiener filtering,Reich,Daniel S. Reich;Li An;Shizhe Li;Jun Shen;Emily T. Wood,2014-01-01,11,Magnetic Resonance in Medicine,903-912,10.1002/mrm.25007,24243344,84921433425,"('2-s2.0-84921433425', 'Reich')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84921433425,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84921433425&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84921433425&origin=inward
In vivo detection of <sup>13</sup>C isotopomer turnover in the human brain by sequential infusion of <sup>13</sup>C labeled substrates,Reich,Christopher Johnson;Yan Zhang;Robert B. Innis;Shizhe Li;Jun Shen;Maria Ferraris Araneta;Yun Xiang,2012-05-01,7,Journal of Magnetic Resonance,16-21,10.1016/j.jmr.2012.03.012,22578550,84861059654,"('2-s2.0-84861059654', 'Reich')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84861059654,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84861059654&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84861059654&origin=inward
Spectral editing for in vivo <sup>13</sup>C magnetic resonance spectroscopy,Reich,Jun Shen;Yun Xiang,2012-01-01,2,Journal of Magnetic Resonance,252-257,10.1016/j.jmr.2011.11.012,22172286,84855660430,"('2-s2.0-84855660430', 'Reich')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84855660430,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84855660430&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84855660430&origin=inward
A magnetization transfer imaging study of corpus callosum myelination in young children with autism,Thurm,Susan E. Swedo;Marta Gozzi;Audrey E. Thurm;Rhoshel K. Lenroot;David A. Luckenbaugh;John L. Ostuni;Dylan M. Nielson;Jay N. Giedd,2012-08-01,30,Biological Psychiatry,215-220,10.1016/j.biopsych.2012.01.026,22386453,84863723236,"('2-s2.0-84863723236', 'Thurm')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84863723236,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863723236&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863723236&origin=inward
Whole-brain 3D perfusion MRI at 3.0 T using CASL with a separate labeling coil,Talagala,Frank Q. Ye;Patrick J. Ledden;S. Lalith Talagala;Scott Chesnick,2004-07-01,87,Magnetic Resonance in Medicine,131-140,10.1002/mrm.20124,15236376,4644225113,"('2-s2.0-4644225113', 'Talagala')",Article,,https://api.elsevier.com/content/abstract/scopus_id/4644225113,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=4644225113&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=4644225113&origin=inward
Mapping resting-state functional connectivity using perfusion MRI,Koretsky,Kai Hsiang Chuang;S. Lalith Talagala;Alan P. Koretsky;Vasiliki N. Ikonomidou;Peter van Gelderen;Hellmut Merkle;Jerzy Bodurka;Jeff H. Duyn,2008-05-01,89,NeuroImage,1595-1605,10.1016/j.neuroimage.2008.01.006,18314354,41749085489,"('2-s2.0-41749085489', 'Koretsky')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/41749085489,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=41749085489&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=41749085489&origin=inward
CASL fMRI of subcortico-cortical perfusion changes during memory-guided finger sequences,Hallett,Gaëtan Garraux;S. Lalith Talagala;Mark Hallett,2005-01-01,35,NeuroImage,122-132,10.1016/j.neuroimage.2004.11.004,15734349,14244265651,"('2-s2.0-14244265651', 'Hallett')",Article,NATO,https://api.elsevier.com/content/abstract/scopus_id/14244265651,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=14244265651&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=14244265651&origin=inward
Robust fat suppression at 3T in high-resolution diffusion-weighted single-shot echo-planar imaging of human brain,Pierpaoli,Wen Ming Luh;S. Lalith Talagala;Joelle E. Sarlls;Carlo Pierpaoli,2011-12-01,13,Magnetic Resonance in Medicine,1658-1665,10.1002/mrm.22940,21604298,81255214937,"('2-s2.0-81255214937', 'Pierpaoli')",Article,,https://api.elsevier.com/content/abstract/scopus_id/81255214937,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=81255214937&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=81255214937&origin=inward
Language dominance in partial epilepsy patients identified with an fMRI reading task,Theodore,L. Balsamo;W. D. Gaillard;C. Frattali;B. Sachs;S. Weinstein;L. G. Vezina;J. Conry;B. Xu;P. H. Papero;P. L. Pearl;S. Sato;B. Jabbari;C. B. Grandin;W. H. Theodore;S. H. Braniecki,2002-07-23,186,Neurology,256-265,10.1212/WNL.59.2.256,12136067,0037162379,"('2-s2.0-0037162379', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/0037162379,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037162379&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037162379&origin=inward
Conjoint and extended neural networks for the computation of speech codes: The neural basis of selective impairment in reading words and pseudowords,Theodore,William D. Gaillard;William Theodore;Francisco Vega-Bermudez;Kenji Ishii;Jordan Grafman;Benjamin Xu;Pietro Pietrini;Patricia Reeves-Tyer;Paul DiCamillo,2001-01-01,171,Cerebral Cortex,267-277,10.1093/cercor/11.3.267,11230098,0035090949,"('2-s2.0-0035090949', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/0035090949,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035090949&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035090949&origin=inward
fMRI language task panel improves determination of language dominance,Theodore,L. Balsamo;W. D. Gaillard;C. Frattali;B. Sachs;S. Weinstein;L. G. Vezina;J. Conry;B. Xu;P. H. Papero;S. Sato;C. McKinney;P. L. Pearl;W. H. Theodore,2004-10-26,180,Neurology,1403-1408,10.1212/01.WNL.0000141852.65175.A7,15505156,7044239163,"('2-s2.0-7044239163', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/7044239163,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=7044239163&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=7044239163&origin=inward
5-HT<inf>1A</inf> Receptor Binding in Temporal Lobe Epilepsy Patients With and Without Major Depression,Theodore,Giampiero Giovacchini;Robert Bonwetsch;Wayne C. Drevets;David A. Luckenbaugh;Maria T. Toczek;William H. Theodore;Gregor Hasler;Anto Bagic,2007-12-01,108,Biological Psychiatry,1258-1264,10.1016/j.biopsych.2007.02.015,17588547,35848942392,"('2-s2.0-35848942392', 'Theodore')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/35848942392,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35848942392&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35848942392&origin=inward
Atypical language in lesional and nonlesional complex partial epilepsy,Theodore,E. N. Moore;G. Gioia;J. A. Conry;C. J. Vaidya;C. Fratalli;W. D. Gaillard;E. K. Ritzl;G. Risse;N. B. Ratner;L. G. Vezina;E. Wiggs;M. M. Berl;F. F. Ritter;S. Sato;L. R. Rosenberger;P. L. Pearl;W. H. Theodore;S. L. Weinstein,2007-01-01,109,Neurology,1761-1771,10.1212/01.wnl.0000289650.48830.1a,,35848971195,"('2-s2.0-35848971195', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/35848971195,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35848971195&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35848971195&origin=inward
Reduced hippocampal 5HT1A PET receptor binding and depression in temporal lobe epilepsy,Theodore,Giampiero Giovacchini;Pat Reeves-Tyer;Gregor Hasler;Peter Herscovitch;Kathleen Kelley;William H. Theodore;Wayne Drevets,2007-08-01,81,Epilepsia,1526-1530,10.1111/j.1528-1167.2007.01089.x,17442003,34547828108,"('2-s2.0-34547828108', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/34547828108,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34547828108&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34547828108&origin=inward
Seizure focus affects regional language networks assessed by fMRI,Theodore,E. N. Moore;J. A. Conry;C. B. Grandin;L. M. Balsamo;W. D. Gaillard;C. Frattali;M. M. Berl;B. C. Sachs;B. Xu;S. Sato;F. J. Ritter;P. L. Pearl;W. H. Theodore;S. L. Weinstein,2005-01-01,78,Neurology,1604-1611,10.1212/01.wnl.0000184502.06647.28,16301489,28044462638,"('2-s2.0-28044462638', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/28044462638,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=28044462638&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=28044462638&origin=inward
Limitations to plasticity of language network reorganization in localization related epilepsy,Theodore,E. N. Moore;J. A. Conry;J. Mayo;W. D. Gaillard;L. Rosenberger;E. K. Ritzl;J. Mbwana;S. Shamim;S. Weinstein;L. G. Vezina;M. M. Berl;S. Sato;P. L. Pearl;W. H. Theodore,2009-02-01,67,Brain,347-356,10.1093/brain/awn329,19059978,60149102744,"('2-s2.0-60149102744', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/60149102744,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=60149102744&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=60149102744&origin=inward
Succinic semialdehyde dehydrogenase deficiency: Lessons from mice and men,Theodore,M. A. Cortez;Y. Wu;K. M. Gibson;O. Carter Snead;K. Forester;C. Jakobs;I. Knerr;P. L. Pearl;W. H. Theodore;J. M. Pettiford,2009-01-28,62,Journal of Inherited Metabolic Disease,343-352,10.1007/s10545-009-1034-y,19172412,67349195796,"('2-s2.0-67349195796', 'Theodore')",Conference Paper,ORD,https://api.elsevier.com/content/abstract/scopus_id/67349195796,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67349195796&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=67349195796&origin=inward
<sup>18</sup>F-FCWAY and <sup>18</sup>F-FDG PET in MRI-negative temporal lobe epilepsy,Theodore,Giampiero Giovacchini;Susumu Sato;Robert Bonwetsch;Peter Herscovitch;Sadat Shamim;Young Min Lim;William H. Theodore;Anto Bagic;Patricia Reeves-Tyer;Clarissa J. Liew;Irene Dustin,2009-02-01,55,Epilepsia,234-239,10.1111/j.1528-1167.2008.01789.x,18801033,58849120485,"('2-s2.0-58849120485', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/58849120485,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=58849120485&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=58849120485&origin=inward
Usefulness of pulsed arterial spin labeling MR imaging in mesial temporal lobe epilepsy,Theodore,William D. Gaillard;Sadat Shamim;Wen Ming Luh;Yong Won Cho;Young Min Lim;William H. Theodore;Jeffrey Solomon;Eva K. Ritzl;Rasmus Birn,2008-12-01,59,Epilepsy Research,183-189,10.1016/j.eplepsyres.2008.08.001,19041041,56449126967,"('2-s2.0-56449126967', 'Theodore')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/56449126967,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=56449126967&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=56449126967&origin=inward
Increased in vivo expression of an inflammatory marker in temporal lobe epilepsy,Theodore,Shmuel Appel;Omar Khan;Robert B. Innis;William C. Kreisl;Jussi Hirvonen;Victor W. Pike;Cheryl Morse;William H. Theodore;Masahiro Fujita;Irene Dustin;Yi Zhang,2012-02-01,62,Journal of Nuclear Medicine,234-240,10.2967/jnumed.111.091694,22238156,84863039946,"('2-s2.0-84863039946', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84863039946,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863039946&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863039946&origin=inward
"Temporal lobe epilepsy, depression, and hippocampal volume",Theodore,Clarissa Liew;Susumu Sato;Sadat Shamim;William H. Theodore;Gregor Hasler,2009-05-01,52,Epilepsia,1067-1071,10.1111/j.1528-1167.2008.01883.x,19054394,65549087116,"('2-s2.0-65549087116', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/65549087116,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=65549087116&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=65549087116&origin=inward
Commission on diagnostic strategies recommendations for functional neuroimaging of persons with epilepsy,Theodore,C. Chiron;W. Theodore;T. Henry;R. Kuzniecky;I. Savic;R. Ali;A. Palmini;J. S. Duncan;J. Barkovich;S. Berkovic,2000-01-01,43,Epilepsia,1350-1356,10.1111/j.1528-1157.2000.tb04617.x,11051134,0033779174,"('2-s2.0-0033779174', 'Theodore')",Review,,https://api.elsevier.com/content/abstract/scopus_id/0033779174,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033779174&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0033779174&origin=inward
Decreased GABA-A binding on FMZ-PET in succinic semialdehyde dehydrogenase deficiency,Theodore,J. Schreiber;C. Liew;W. Theodore;S. Shamim;K. M. Gibson;I. Dustin;Z. Quezado;P. Herscovitch;K. Forester;R. Carson;S. Trzcinski;J. Butman;J. Taylor;P. Reeves-Tyer;C. Jakobs;P. L. Pearl,2009-08-11,51,Neurology,423-429,10.1212/WNL.0b013e3181b163a5,19667317,69449107926,"('2-s2.0-69449107926', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/69449107926,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=69449107926&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=69449107926&origin=inward
Interhemispheric and intrahemispheric language reorganization in complex partial epilepsy,Theodore,E. N. Moore;J. A. Conry;W. D. Gaillard;E. K. Ritzl;S. Shamim;L. G. Vezina;M. M. Berl;P. L. Pearl;S. Sato;L. R. Rosenberger;J. Zeck;W. H. Theodore;S. L. Weinstein,2009-05-26,45,Neurology,1830-1836,10.1212/WNL.0b013e3181a7114b,19470965,67649223928,"('2-s2.0-67649223928', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/67649223928,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67649223928&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=67649223928&origin=inward
"The relationship between glucose metabolism, resting-state fMRI BOLD signal, and GABA A -binding potential: A preliminary study in healthy subjects and those with temporal lobe epilepsy",Nugent,Alana D'Alfonso;Carlos A. Zarate;Ashley Martinez;Allison C. Nugent;William H. Theodore,2015-03-31,55,Journal of Cerebral Blood Flow and Metabolism,583-591,10.1038/jcbfm.2014.228,25564232,84926517255,"('2-s2.0-84926517255', 'Nugent')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84926517255,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84926517255&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84926517255&origin=inward
Bilateral hippocampal atrophy in temporal lobe epilepsy: Effect of depressive symptoms and febrile seizures,Theodore,Andrey Finegersh;Christina Avedissian;Sadat Shamim;Paul M. Thompson;William H. Theodore;Irene Dustin,2011-04-01,32,Epilepsia,689-697,10.1111/j.1528-1167.2010.02928.x,21269286,79953678361,"('2-s2.0-79953678361', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/79953678361,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79953678361&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79953678361&origin=inward
Prognosis of children with partial epilepsy: MRI and serial 18FDG-PET,Theodore,W. D. Gaillard;S. Weinstein;L. G. Vezina;J. Conry;P. Reeves-Tyer;P. L. Pearl;W. H. Theodore;S. Fazilat,2007-02-01,24,Neurology,655-659,10.1212/01.wnl.0000255942.25101.8d,17325271,33947516296,"('2-s2.0-33947516296', 'Theodore')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/33947516296,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33947516296&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33947516296&origin=inward
Neuroimaging reveals automatic speech coding during perception of written word meaning,Theodore,Marianna Spanaki;Lyn Balsamo;William Davis Gaillard;Kenji Ishii;Jordan Grafman;Benjamin Xu;Milan Makale;William H. Theodore,2002-01-01,21,NeuroImage,859-870,10.1016/S1053-8119(02)91215-2,12377160,0036427338,"('2-s2.0-0036427338', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/0036427338,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036427338&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036427338&origin=inward
Altered language processing in autosomal dominant partial epilepsy with auditory features,Theodore,K. Kamberakis;C. Liew;W. D. Gaillard;L. Rosenberger;E. K. Ritzl;S. Shamim;E. H. Baker;A. M. Wohlschlager;M. M. Berl;R. Ottman;A. Bagic;S. Sato;P. Reeves-Tyer;J. A. Butman;E. Wiggs;W. H. Theodore,2008-12-09,16,Neurology,1973-1980,10.1212/01.wnl.0000336923.29538.5b,19064878,58149387348,"('2-s2.0-58149387348', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/58149387348,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=58149387348&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=58149387348&origin=inward
The effect of seizure focus on regional language processing areas,Theodore,Rebecca E. Fasano;Sususmu Sato;William D. Gaillard;Elizabeth S. Duke;Mekdem Tesfaye;Joan A. Conry;Phillip L. Pearl;William H. Theodore;Madison M. Berl;Jennifer E. Walker;Eva K. Ritzl,2012-01-01,13,Epilepsia,1044-1050,10.1111/j.1528-1167.2012.03490.x,,85027957420,"('2-s2.0-85027957420', 'Theodore')",Article,,https://api.elsevier.com/content/abstract/scopus_id/85027957420,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027957420&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85027957420&origin=inward
