Title,PI,Authors,Date,Cited-By Count,Source Title,Page Range,DOI,PubMed ID,Scopus ID,EID,Type,Funding Agency,Abstract Link,Scopus Link,Cited-By Link
A multi-dataset time-reversal approach to clinical trial placebo response and the relationship to natural variability in epilepsy,Theodore,Mark Cook;William H. Theodore;Daniel M. Goldenholz;Robert Moss;Alex Strashny,2017-12-01,10,Seizure,31-36,10.1016/j.seizure.2017.10.016,29102709,85032704288,2-s2.0-85032704288,Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85032704288,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032704288&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032704288&origin=inward
Does accounting for seizure frequency variability increase clinical trial power?,Theodore,Sabrina Cristofaro;Kamil Detyniecki;Jacqueline French;Daniel Lowenstein;Sheryl Haut;Carl Pieper;Mark Cook;William H. Theodore;Shira R. Goldenholz;Daniel M. Goldenholz;John Hixson;Philippa Karoly;Ruben Kuzniecky;Robert Moss;Alex Strashny,2017-11-01,11,Epilepsy Research,145-151,10.1016/j.eplepsyres.2017.07.013,28781216,85028085955,2-s2.0-85028085955,Article,,https://api.elsevier.com/content/abstract/scopus_id/85028085955,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028085955&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85028085955&origin=inward
"Author response: Practice guideline summary: Use of fMRI in the presurgical evaluation of patients with epilepsy: Report of the Guideline Development, Dissemination, and Implementation Subcommittee of the American Academy of Neurology",Theodore,Jerzy P. Szaflarski;Jeffrey R. Binder;William H. Theodore;Scott K. Holland;David Gloss,2017-08-08,0,Neurology,640-641,10.1212/WNL.0000000000004203,28784637,85026919422,2-s2.0-85026919422,Letter,,https://api.elsevier.com/content/abstract/scopus_id/85026919422,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85026919422&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85026919422&origin=inward
Monte Carlo simulations of randomized clinical trials in epilepsy,Theodore,William H. Theodore;Daniel M. Goldenholz;Evan Myers;Robert Moss;Joseph Tharayil,2017-08-01,8,Annals of Clinical and Translational Neurology,544-552,10.1002/acn3.426,,85027336268,2-s2.0-85027336268,Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85027336268,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027336268&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85027336268&origin=inward
Simulating clinical trials with and without intracranial EEG data,Theodore,Mark J. Cook;William H. Theodore;Daniel M. Goldenholz;Joseph J. Tharayil;Philippa Karoly;Rubin Kuzniecky,2017-06-01,7,Epilepsia Open,156-161,10.1002/epi4.12038,,85044201336,2-s2.0-85044201336,Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85044201336,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044201336&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044201336&origin=inward
The effect of seizure focus on regional language processing areas,Theodore,Jennifer E. Walker;Eva K. Ritzl;Sususmu Sato;Mekdem Tesfaye;Rebecca E. Fasano;William H. Theodore;Phillip L. Pearl;Madison M. Berl;Joan A. Conry;Elizabeth S. Duke;William D. Gaillard,2012-01-01,13,Epilepsia,1044-1050,10.1111/j.1528-1167.2012.03490.x,,85027957420,2-s2.0-85027957420,Article,,https://api.elsevier.com/content/abstract/scopus_id/85027957420,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027957420&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85027957420&origin=inward
Imaging: PET Neurotransmitter Receptor Imaging in Epilepsy,Theodore,W. H. Theodore,2009-01-01,0,Encyclopedia of Basic Epilepsy Research,1563-1567,10.1016/B978-012373961-2.00293-9,,85069288853,2-s2.0-85069288853,Chapter,,https://api.elsevier.com/content/abstract/scopus_id/85069288853,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069288853&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069288853&origin=inward
Brain stimulation for epilepsy,Theodore,R. Fisher;W. H. Theodore,2007-01-01,50,"Acta Neurochirurgica, Supplementum",261-272,10.1007/978-3-211-33081-4_29,17691312,85052608522,2-s2.0-85052608522,Review,,https://api.elsevier.com/content/abstract/scopus_id/85052608522,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052608522&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052608522&origin=inward
Anterior superior temporal sulcus is specialized for non-rigid facial motion in both monkeys and humans,Ungerleider,Leslie G. Ungerleider;Andrea Stacy;Molly Flessert;Shruti Japee;Hui Zhang,2020-09-01,0,NeuroImage,,10.1016/j.neuroimage.2020.116878,,85084490123,2-s2.0-85084490123,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85084490123,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084490123&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084490123&origin=inward
From visual awareness to consciousness without sensory input: The role of spontaneous brain activity,Ungerleider,Marine Vernet;Shruti Japee;Romain Quentin;Leslie G. Ungerleider,2020-05-18,1,Cognitive Neuropsychology,216-219,10.1080/02643294.2020.1731442,32093525,85085566392,2-s2.0-85085566392,Note,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85085566392,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085566392&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085566392&origin=inward
Accelerating the Evolution of Nonhuman Primate Neuroimaging,Ungerleider,Olivier Coulon;Béchir Jarraya;Zheng Wang;Adrien Meguerditchian;Luciano Simone;Piotr Majka;Julien Sein;Chika Sato;Ming Zhan;Stephanie J. Forkel;Clare Kelly;Renee Hartig;Xiaojin Liu;Karl Heinz Nenning;Wasana Madushanka;Vikas Pareek;Yang Gao;Robert Leech;Amir Shmuel;Damien A. Fair;Fabien Balezeau;David C. Van Essen;Clementine Bodin;Tomoko Sakai;Lei Ai;Andrew Fox;Henry Evrard;Pamela García-Saldivar;Afonso C. Silva;Céline Amiez;Susann Boretius;Christopher I. Petkov;Stephen Sawiak;Bastien Cagna;Wendy Jarrett;Sean Froudist-Walsh;Michele A. Basso;Anna Wang Roe;Colline Poirier;Jonathan Smallwood;Dirk Jan Ardesch;Anna Mitchell;Reza Rajimehr;Jordy Tasserie;Julia Sliwa;Jakob Seidlitz;Mark Prescott;Ioana Sabina Rautu;Kevin Marche;Hank P. Jedema;Antoine Grigis;P. Christiaan Klink;Yannick Becker;Sabine Kastner;Roberto Toro;Julien Vezoli;Sherif Hamdy El-Gohary;Wim Vanduffel;Emmanuel Procyk;Marike Schiffer;Rogier B. Mars;Essa Yacoub;Charles E. Schroeder;Alessandro Gozzi;Ashkan Alvand;Ting Xu;Igor Kagan;Amir Raz;Regis Trapeau;Suliann Ben Hamed;Adam Messinger;Henrietta Howells;Henry Kennedy;Jerome Sallet;Michael Milham;Augix Guohua Xu;Eduardo A. Garza-Villarreal;Román Rossi-Pool;Michael Ortiz-Rios;Hugo Merchant;Bella Williams;Aki Nikolaidis;Lynn Uhrig;Austin Benn;Christopher Madan;Patrick Friedrich;Sara Wells;Ravi S. Menon;Caspar M. Schwiedrzik;Ann Marie Mallon;Takuya Hayashi;Nikoloz Sirmpilatze;Lea Roumazeilles;Katja Heuer;Sze Chai Kwok;Pascal Belin;Daniel S. Margulies;Michel Thiebaut de Schotten;Marco Pagani;Zhi ming Shen,2020-02-19,2,Neuron,600-603,10.1016/j.neuron.2019.12.023,32078795,85079356882,2-s2.0-85079356882,Conference Paper,WT,https://api.elsevier.com/content/abstract/scopus_id/85079356882,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079356882&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079356882&origin=inward
"A functional dissociation of face-, body- and scene-selective brain areas based on their response to moving and static stimuli",Ungerleider,David Pitcher;Leslie G. Ungerleider;Geena Ianni,2019-12-01,4,Scientific Reports,,10.1038/s41598-019-44663-9,31160680,85066625037,2-s2.0-85066625037,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85066625037,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85066625037&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85066625037&origin=inward
Intranasal oxytocin selectively modulates the behavior of rhesus monkeys in an expression matching task,Ungerleider,Molly Flessert;Ning Liu;Leslie G. Ungerleider;Jessica Taubert,2019-12-01,0,Scientific Reports,,10.1038/s41598-019-51422-3,31645593,85074099902,2-s2.0-85074099902,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85074099902,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074099902&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074099902&origin=inward
Endogenous visuospatial attention increases visual awareness independent of visual discrimination sensitivity,Ungerleider,Marine Vernet;Leslie G. Ungerleider;Sara Ahmed;Valentinos Zachariou;Savannah Lokey;Shruti Japee,2019-05-01,5,Neuropsychologia,297-304,10.1016/j.neuropsychologia.2017.08.015,28807647,85027969530,2-s2.0-85027969530,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85027969530,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027969530&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85027969530&origin=inward
Time course of cytochrome oxidase blob plasticity in the primary visual cortex of adult monkeys after retinal laser lesions,Ungerleider,Juliana G.M. Soares;Mariana F. Farias;Ricardo Gattass;Leslie G. Ungerleider;Sandra S. Pereira;Ana Karla J. Amorim,2019-02-15,1,Journal of Comparative Neurology,600-613,10.1002/cne.24434,29574781,85045406098,2-s2.0-85045406098,Article,CNPq,https://api.elsevier.com/content/abstract/scopus_id/85045406098,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045406098&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045406098&origin=inward
Bottom-up processing of curvilinear visual features is sufficient for animate/inanimate object categorization,Ungerleider,Amanda C. Del Giacco;Valentinos Zachariou;Xiaomin Yue;Leslie G. Ungerleider,2018-11-01,4,Journal of Vision,1-12,10.1167/18.12.3,30458511,85056802021,2-s2.0-85056802021,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85056802021,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056802021&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056802021&origin=inward
An Open Resource for Non-human Primate Imaging,Ungerleider,Sabine Kastner;Brian E. Russ;Stefan Everling;Zheng Wang;Christienne G. Damatac;Céline Amiez;Martine Meunier;Doris Tsao;Christopher I. Petkov;Michael P. Milham;Fadila Hadj-Bouziane;Julien Sein;Benjamin Jung;Frank Q. Ye;John H. Morrison;Emmanuel Procyk;Orlin S. Todorov;Rogier B. Mars;Kelvin Mok;Leslie Ungerleider;Alexander Thiele;Ravi S. Menon;Damian A. Fair;Essa Yacoub;Charles E. Schroeder;Aihua Chen;Sean Froudist-Walsh;Timothy D. Griffiths;Jennifer Nacef;David A. Rudko;Michael Christoph Schmid;David A. Leopold;Matthew F.S. Rushworth;Ting Xu;Colline Poirier;Caspar M. Schwiedrzik;Bonhwang Koo;Charles R.E. Wilson;Suliann Ben Hamed;Bechir Jarraya;Adam Messinger;Reza Rajimehr;Jamie Nagy;Winrich Freiwald;Pieter R. Roelfsema;Elinor L. Sullivan;Mark G. Baxter;Yong di Zhou;Bassem Hiba;Paula L. Croxson;Simon M. Reader;Lazar Fleysher;Thomas Brochier;Kevin N. Laland;Jerome Sallet;Sze Chai Kwok;Erwin L.A. Blezer;Wilbert Zarco;Stanislas Dehaene;Mark Pinsk;Noam Harel;Jakob Seidlitz;Patrik Lindenfors;Carole Guedj;Amir Shmuel;Daniel S. Margulies;Fabien Balezeau;P. Christiaan Klink;Michael Ortiz Rios;Lei Ai,2018-10-10,31,Neuron,61-74.e2,10.1016/j.neuron.2018.08.039,30269990,85054168541,2-s2.0-85054168541,Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85054168541,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054168541&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054168541&origin=inward
The role of inferior frontal junction in controlling the spatially global effect of feature-based attention in human visual areas,Ungerleider,Xilin Zhang;Leslie G. Ungerleider;Sara Ahmed;Nicole Mlynaryk;Shruti Japee,2018-06-01,7,PLoS Biology,,10.1371/journal.pbio.2005399,29939981,85049380773,2-s2.0-85049380773,Article,,https://api.elsevier.com/content/abstract/scopus_id/85049380773,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049380773&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049380773&origin=inward
Attentional selection of multiple objects in the human visual system,Ungerleider,Shruti Japee;Nicole Mlynaryk;Xilin Zhang;Leslie G. Ungerleider,2017-12-01,5,NeuroImage,231-243,10.1016/j.neuroimage.2017.09.050,28951352,85030184023,2-s2.0-85030184023,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85030184023,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030184023&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030184023&origin=inward
Reply to Vinken and Vogels,Ungerleider,Chris Summerfield;Andrew H. Bell;Leslie G. Ungerleider;Nicholas J. Malecek;Elyse L. Morin,2017-11-20,3,Current Biology,R1212-R1213,10.1016/j.cub.2017.09.021,29161557,85035069510,2-s2.0-85035069510,Letter,,https://api.elsevier.com/content/abstract/scopus_id/85035069510,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85035069510&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85035069510&origin=inward
Face Pareidolia in the Rhesus Monkey,Ungerleider,Susan G. Wardle;Leslie G. Ungerleider;Molly Flessert;Jessica Taubert;David A. Leopold,2017-08-21,19,Current Biology,2505-2509.e2,10.1016/j.cub.2017.06.075,28803877,85028335553,2-s2.0-85028335553,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85028335553,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028335553&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85028335553&origin=inward
Spatial mechanisms within the dorsal visual pathway contribute to the configural processing of faces,Ungerleider,Christine V. Nikas;Zaid N. Safiullah;Leslie G. Ungerleider;Stephen J. Gotts;Valentinos Zachariou,2017-08-01,15,Cerebral Cortex,4124-4138,10.1093/cercor/bhw224,27522076,85026505564,2-s2.0-85026505564,Article,,https://api.elsevier.com/content/abstract/scopus_id/85026505564,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85026505564&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85026505564&origin=inward
Preference for averageness in faces does not generalize to non-human primates,Ungerleider,Olivia B. Tomeo;Ning Liu;Leslie G. Ungerleider,2017-07-11,3,Frontiers in Behavioral Neuroscience,,10.3389/fnbeh.2017.00129,,85027833099,2-s2.0-85027833099,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85027833099,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027833099&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85027833099&origin=inward
Facial Expressions Evoke Differential Neural Coupling in Macaques,Ungerleider,Fadila Hadj-Bouziane;Leslie G. Ungerleider;Alumit Ishai;Ning Liu;Rosalyn Moran,2017-02-01,5,"Cerebral cortex (New York, N.Y. : 1991)",1524-1531,10.1093/cercor/bhv345,26759479,85043295407,2-s2.0-85043295407,Article,,https://api.elsevier.com/content/abstract/scopus_id/85043295407,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043295407&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043295407&origin=inward
The fusiform and occipital face areas can process a nonface category equivalently to faces,Ungerleider,Zaid N. Safiullah;Valentinos Zachariou;Leslie G. Ungerleider,2017-01-01,2,Journal of Cognitive Neuroscience,1499-1516,10.1162/jocn_a_01288,29877768,85052691396,2-s2.0-85052691396,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85052691396,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052691396&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052691396&origin=inward
Mendelian randomization implies no direct causal association between leukocyte telomere length and amyotrophic lateral sclerosis,Wassermann,Dena G. Hernandez;John Collinge;Julie van der Zee;Daniela Galimberti;Jonathan D. Rohrer;Xinghao Yu;Giuliano Binetti;James Uphill;Christine Van Broeckhoven;Jørgen E. Nielsen;Adrian Danek;Panagiotis Alexopoulos;Stefano F. Cappa;Barbara Borroni;Maria Serpente;Sara Ortega-Cubero;Eric M. Wassermann;Peter St George-Hyslop;Ian R.A. Mackenzie;Benedetta Nacmias;Carol Dobson-Stone;James B. Rowe;Christopher M. Morris;Matthias Riemenschneider;Jordan Grafman;Christer Nilsson;Lena E. Hjermind;John B.J. Kwok;Eric Haan;Lorenzo Pinessi;Michael A. Nalls;Alexander Kurz;Alan J. Thomas;Robert Perneczky;Peter R. Schofield;Nigel J. Cairns;Timothy D. Griffiths;Lauren Bartley;Marc Cruts;Alessandro Padovani;Ian G. McKeith;Sabrina Pichler;Roberta Ghidoni;Elisa Rubino;Rafael Blesa;Janine Diehl-Schmid;Silvia Bagnoli;Ekaterina Rogaeva;Carlos Cruchaga;Johannes C.M. Schlachetzki;Gilles Gasparoni;Pau Pastor;William S. Brooks;Glenda M. Halliday;Giacomina Rossi;Yixin Gao;Giorgio Giaccone;Mercè Boada;Ting Wang;Elizabeth Thompson;Adaikalavan Ramasamy;Karin Nilsson;Ging Yuek R. Hsiung;Isabelle Leber;Elio Scarpini;Fabrizio Tagliavini;Simon Mead;Alexis Brice;Sandro Sorbi;Pietro Pietrini;Atik Baborie;Gianluigi Forloni;Luisa Benussi;Martine Vercelletto;Véronique Golfier;John R. Hodges;Murray Grossman;Raffaele Ferrari;Vivianna M. Van Deerlin;Evelyn Jaros;Chiara Fenoglio;Bernd Ibach;David M.A. Mann;Didier Hannequin;Agustín Ruiz;Elena Alonso;Maria Landqvist Waldö;John Q. Trojanowski;Johannes Attems;Cristina Razquin;Olivier Piguet;Edward D. Huey;Michael C. Tierney;Irene Piaceri;Isabel Hernández;Jordi Clarimón;Innocenzo Rainero;Manuel Mayhaus;Alberto Lleó;Diego Albani,2020-12-01,0,Scientific Reports,,10.1038/s41598-020-68848-9,32699404,85088385622,2-s2.0-85088385622,Article,PAPD,https://api.elsevier.com/content/abstract/scopus_id/85088385622,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088385622&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85088385622&origin=inward
Prism Adaptation Modulates Connectivity of the Intraparietal Sulcus with Multiple Brain Networks,Wassermann,Eric M. Wassermann;Selene Schintu;Michael Freedberg;Stephen J. Gotts;Catherine A. Cunningham;Sarah Shomstein;Zaynah M. Alam,2020-07-30,0,"Cerebral cortex (New York, N.Y. : 1991)",4747-4758,10.1093/cercor/bhaa032,32313949,85088882335,2-s2.0-85088882335,Article,,https://api.elsevier.com/content/abstract/scopus_id/85088882335,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088882335&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85088882335&origin=inward
"Correction to: A nonsynonymous mutation in PLCG2 reduces the risk of Alzheimer’s disease, dementia with Lewy bodies and frontotemporal dementia, and increases the likelihood of longevity (Acta Neuropathologica, (2019), 138, 2, (237-250), 10.1007/s00401-019-02026-8)",Wassermann,Kristel R. van Eijk;Jeanne E. Savage;Marianne Nygaard;D. Galimberti;Steffi Riedel-Heller;R. Ferrari;Kaj Blennow;O. Piguet;G. M. Halliday;Wei Wei;L. Benussi;Xue Wang;K. Nilsson;J. D. Rohrer;Anna Zettergren;C. Fenoglio;Sven J. van der Lee;Itziar de Rojas;Carmen Lage;Minerva M. Carrasquillo;Manuel A. Friese;Olga Pletnikova;Bernard Jeune;Najada Stringa;Juan Fortea;Christopher M. Morris;A. Ramasamy;Sonia Moreno-Grau;Daniel Alcolea;M. A. Nalls;Erik van den Akker;Michael J. Keogh;Nina Beker;Niccolo Tesi;D. G. Hernandez;Ignacio Illán-Gala;M. Landqvist Waldö;Jason A. Chen;Adelina Orellana;D. Albani;B. Borroni;Bart N.M. van Berckel;E. Scarpini;P. Pietrini;J. C. van Swieten;C. Dobson-Stone;R. Ghidoni;G. Forloni;D. M.A. Mann;Javier Simon-Sanchez;E. D. Huey;Samantha L. Strickland;M. Serpente;Olivia J. Conway;Eloy Rodríguez Rodríguez;J. B.J. Kwok;M. Synofzik;Begoña Indakoetxea;Ingmar Skoog;Martin Scherer;A. Padovani;Pau Pastor;Monica Diez-Fairen;Jonas Mengel-From;Marc Hulsman;I. Leber;C. Cruchaga;P. R. Schofield;Luca Kleineidam;A. J. Thomas;I. G. McKeith;C. Nilsson;E. Thompson;Estrella Morenas-Rodríguez;E. M. Wassermann;N. J. Cairns;Henrik Zetterberg;Cornelis Blauwendraat;James W. Ironside;Heinz Wiendl;Florian Then Bergh;L. Bartley;R. Blesa;C. M. Morris;Michael Wagner;Lyduine E. Collij;Miren Zulaica;J. Attems;S. Mead;G. Binetti;A. Baborie;I. R.A. Mackenzie;J. Grafman;T. D. Griffiths;Iris Jansen;Till F.M. Andlauer;Isabel Hernández;J. R. Hodges;Alberto Lleó;G. Y.R. Hsiung,2020-05-01,0,Acta Neuropathologica,959-962,10.1007/s00401-019-02107-8,31955222,85078622953,2-s2.0-85078622953,Erratum,JPND,https://api.elsevier.com/content/abstract/scopus_id/85078622953,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078622953&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078622953&origin=inward
